"ID","LON","LAT","NAME","CLASS","STATE","ANNUAL"
6562,-472.732,-228.209,"Sumaré","Sede Municipal","SÃO PAULO",4929
6562,-472.945,-227.837,"Nova Odessa","Sede Municipal","SÃO PAULO",4929
6563,-471.492,-227.547,"Paulínia","Sede Municipal","SÃO PAULO",4936
6568,-466.941,-228.198,"Tuiuti","Sede Municipal","SÃO PAULO",4878
6569,-465.901,-227.816,"Pinhalzinho","Sede Municipal","SÃO PAULO",4856
6570,-464.459,-227.907,"Pedra Bela","Sede Municipal","SÃO PAULO",4816
6578,-456.634,-228.275,"Santo Antônio do Pinhal","Sede Municipal","SÃO PAULO",4693
6582,-452.329,-22.85,"Aparecida","Sede Municipal","SÃO PAULO",4628
6582,-452.556,-228.348,"Potim","Sede Municipal","SÃO PAULO",4628
6583,-451.942,-22.808,"Guaratinguetá","Sede Municipal","SÃO PAULO",4735
6664,-510.783,-226.606,"Iepê","Sede Municipal","SÃO PAULO",4995
6667,-507.928,-227.423,"Cruzália","Sede Municipal","SÃO PAULO",4967
6669,-50.579,-227.433,"Tarumã","Sede Municipal","SÃO PAULO",4971
6670,-504.187,-226.604,"Assis","Sede Municipal","SÃO PAULO",4958
6671,-503.877,-227.476,"Cândido Mota","Sede Municipal","SÃO PAULO",4943
6677,-497.432,-227.458,"São Pedro do Turvo","Sede Municipal","SÃO PAULO",4940
6680,-494.299,-22.692,"Espírito Santo do Turvo","Sede Municipal","SÃO PAULO",4933
6688,-486.649,-22.668,"Areiópolis","Sede Municipal","SÃO PAULO",4968
6689,-485.727,-227.326,"São Manuel","Sede Municipal","SÃO PAULO",4981
6698,-47.648,-227.343,"Piracicaba","Sede Municipal","SÃO PAULO",4900
6701,-473.335,-227.378,"Americana","Sede Municipal","SÃO PAULO",4913
6705,-469.855,-227.042,"Jaguariúna","Sede Municipal","SÃO PAULO",4955
6706,-468.952,-227.418,"Pedreira","Sede Municipal","SÃO PAULO",4954
6707,-467.724,-227.093,"Amparo","Sede Municipal","SÃO PAULO",4924
6708,-466.814,-226.822,"Monte Alegre do Sul","Sede Municipal","SÃO PAULO",4878
6717,-457.291,-226.842,"São Bento do Sapucaí","Sede Municipal","SÃO PAULO",4725
6719,-455.837,-227.301,"Campos do Jordão","Sede Municipal","SÃO PAULO",4565
6723,-451.201,-227.339,"Lorena","Sede Municipal","SÃO PAULO",4605
6724,-450.158,-22.667,"Cachoeira Paulista","Sede Municipal","SÃO PAULO",4698
6724,-450.525,-227.008,"Canas","Sede Municipal","SÃO PAULO",4698
6726,-448.525,-226.643,"Silveiras","Sede Municipal","SÃO PAULO",4835
6730,-444.445,-226.722,"Arapeí","Sede Municipal","SÃO PAULO",4591
6731,-443.285,-226.824,"Bananal","Sede Municipal","SÃO PAULO",4622
6784,-530.591,-22.58,"Rosana","Sede Municipal","SÃO PAULO",5025
6789,-525.932,-22.555,"Euclides da Cunha Paulista","Sede Municipal","SÃO PAULO",5012
6802,-512.375,-226.195,"Nantes","Sede Municipal","SÃO PAULO",4991
6808,-506.717,-226.154,"Maracaí","Sede Municipal","SÃO PAULO",4981
6812,-502.044,-226.363,"Platina","Sede Municipal","SÃO PAULO",4968
6814,-499.991,-226.024,"Campos Novos Paulista","Sede Municipal","SÃO PAULO",4962
6820,-494.013,-225.773,"Paulistânia","Sede Municipal","SÃO PAULO",4940
6825,-489.709,-22.569,"Borebi","Sede Municipal","SÃO PAULO",4931
6826,-488.041,-226.032,"Lençóis Paulista","Sede Municipal","SÃO PAULO",4941
6833,-481.597,-225.666,"Santa Maria da Serra","Sede Municipal","SÃO PAULO",4876
6836,-478.738,-225.982,"Águas de São Pedro","Sede Municipal","SÃO PAULO",4824
6839,-475.234,-225.837,"Iracemápolis","Sede Municipal","SÃO PAULO",4904
6841,-473.974,-225.665,"Limeira","Sede Municipal","SÃO PAULO",4903
6843,-471.731,-225.732,"Artur Nogueira","Sede Municipal","SÃO PAULO",4948
6843,-47.193,-226.424,"Cosmópolis","Sede Municipal","SÃO PAULO",4948
6844,-470.491,-22.641,"Holambra","Sede Municipal","SÃO PAULO",4955
6845,-469.196,-226.033,"Santo Antônio de Posse","Sede Municipal","SÃO PAULO",4960
6847,-467.037,-226.144,"Serra Negra","Sede Municipal","SÃO PAULO",4956
6849,-465.255,-225.907,"Socorro","Sede Municipal","SÃO PAULO",4919
6863,-451.873,-226.074,"Piquete","Sede Municipal","SÃO PAULO",4465
6865,-449.027,-225.705,"Lavrinhas","Sede Municipal","SÃO PAULO",4681
6865,-449.693,-225.732,"Cruzeiro","Sede Municipal","SÃO PAULO",4681
6867,-446.996,-225.791,"Areias","Sede Municipal","SÃO PAULO",4704
6869,-445.778,-226.418,"São José do Barreiro","Sede Municipal","SÃO PAULO",4667
6933,-521.686,-225.304,"Teodoro Sampaio","Sede Municipal","SÃO PAULO",5025
6937,-51.763,-22.456,"Sandovalina","Sede Municipal","SÃO PAULO",5050
6938,-51.66,-224.879,"Estrela do Norte","Sede Municipal","SÃO PAULO",5046
6958,-496.617,-225.277,"Ubirajara","Sede Municipal","SÃO PAULO",4952
6961,-493.398,-22.458,"Cabrália Paulista","Sede Municipal","SÃO PAULO",4949
6965,-489.867,-224.699,"Agudos","Sede Municipal","SÃO PAULO",4929
6967,-487.106,-225.007,"Macatuba","Sede Municipal","SÃO PAULO",5005
6969,-485.601,-225.095,"Igaraçu do Tietê","Sede Municipal","SÃO PAULO",5009
6969,-485.588,-224.913,"Barra Bonita","Sede Municipal","SÃO PAULO",5009
6975,-47.91,-225.487,"São Pedro","Sede Municipal","SÃO PAULO",4838
6977,-477.759,-225.101,"Charqueada","Sede Municipal","SÃO PAULO",4845
6979,-475.276,-224.577,"Santa Gertrudes","Sede Municipal","SÃO PAULO",4899
6980,-474.523,-224.783,"Cordeirópolis","Sede Municipal","SÃO PAULO",4899
6982,-472.114,-22.484,"Engenheiro Coelho","Sede Municipal","SÃO PAULO",4956
6988,-466.318,-224.738,"Águas de Lindóia","Sede Municipal","SÃO PAULO",4931
6988,-466.504,-22.523,"Lindóia","Sede Municipal","SÃO PAULO",4931
7007,-447.785,-225.317,"Queluz","Sede Municipal","SÃO PAULO",4394
7080,-515.239,-224.069,"Narandiba","Sede Municipal","SÃO PAULO",5063
7083,-51.285,-22.39,"Taciba","Sede Municipal","SÃO PAULO",5044
7090,-505.759,-22.413,"Paraguaçu Paulista","Sede Municipal","SÃO PAULO",5005
7093,-502.009,-22.429,"Echaporã","Sede Municipal","SÃO PAULO",5014
7096,-499.224,-224.384,"Ocauçu","Sede Municipal","SÃO PAULO",4996
7097,-498.184,-224.151,"Lupércio","Sede Municipal","SÃO PAULO",4987
7098,-497.627,-224.439,"Alvinlândia","Sede Municipal","SÃO PAULO",4964
7100,-495.224,-223.594,"Fernão","Sede Municipal","SÃO PAULO",4957
7100,-495.224,-224.299,"Lucianópolis","Sede Municipal","SÃO PAULO",4957
7101,-494.088,-22.415,"Duartina","Sede Municipal","SÃO PAULO",4963
7104,-491.343,-224.146,"Piratininga","Sede Municipal","SÃO PAULO",4979
7108,-487.785,-223.516,"Pederneiras","Sede Municipal","SÃO PAULO",5008
7111,-484.514,-224.125,"Mineiros do Tietê","Sede Municipal","SÃO PAULO",4980
7112,-483.823,-223.678,"Dois Córregos","Sede Municipal","SÃO PAULO",4950
7114,-48.169,-22.426,"Torrinha","Sede Municipal","SÃO PAULO",4925
7118,-477.155,-22.436,"Ipeúna","Sede Municipal","SÃO PAULO",4886
7120,-47.555,-223.989,"Rio Claro","Sede Municipal","SÃO PAULO",4902
7122,-473.846,-223.577,"Araras","Sede Municipal","SÃO PAULO",4941
7126,-469.432,-223.679,"Mogi Guaçu","Sede Municipal","SÃO PAULO",4968
7126,-469.509,-224.324,"Mogi Mirim","Sede Municipal","SÃO PAULO",4968
7127,-468.228,-224.362,"Itapira","Sede Municipal","SÃO PAULO",4970
7227,-519.088,-222.909,"Mirante do Paranapanema","Sede Municipal","SÃO PAULO",5081
7231,-515.626,-223.021,"Tarabai","Sede Municipal","SÃO PAULO",5093
7232,-514.981,-222.716,"Pirapozinho","Sede Municipal","SÃO PAULO",5098
7233,-513.869,-22.295,"Anhumas","Sede Municipal","SÃO PAULO",5090
7241,-505.446,-222.695,"Borá","Sede Municipal","SÃO PAULO",5019
7243,-503.944,-223.388,"Lutécia","Sede Municipal","SÃO PAULO",5025
7244,-502.815,-223.153,"Oscar Bressane","Sede Municipal","SÃO PAULO",5027
7251,-495.508,-222.923,"Gália","Sede Municipal","SÃO PAULO",4979
7256,-490.876,-22.325,"Bauru","Sede Municipal","SÃO PAULO",4995
7261,-485.596,-222.941,"Jaú","Sede Municipal","SÃO PAULO",5014
7265,-481.255,-222.799,"Brotas","Sede Municipal","SÃO PAULO",4955
7268,-47.817,-222.567,"Itirapina","Sede Municipal","SÃO PAULO",4888
7275,-471.733,-22.338,"Conchal","Sede Municipal","SÃO PAULO",4977
7277,-469.485,-222.718,"Estiva Gerbi","Sede Municipal","SÃO PAULO",4982
7393,-513.059,-222.186,"Regente Feijó","Sede Municipal","SÃO PAULO",5092
7394,-512.559,-221.742,"Indiana","Sede Municipal","SÃO PAULO",5095
7398,-508.935,-222.274,"Rancharia","Sede Municipal","SÃO PAULO",5050
7399,-507.679,-22.25,"João Ramalho","Sede Municipal","SÃO PAULO",5041
7400,-506.979,-22.248,"Quatá","Sede Municipal","SÃO PAULO",5029
7406,-500.909,-22.153,"Oriente","Sede Municipal","SÃO PAULO",5018
7407,-499.505,-222.176,"Marília","Sede Municipal","SÃO PAULO",5007
7408,-498.212,-222.188,"Vera Cruz","Sede Municipal","SÃO PAULO",5021
7410,-49.655,-22.213,"Garça","Sede Municipal","SÃO PAULO",5009
7413,-49.331,-221.571,"Avaí","Sede Municipal","SÃO PAULO",4986
7419,-487.812,-221.931,"Boracéia","Sede Municipal","SÃO PAULO",5021
7419,-487.201,-222.329,"Itapuí","Sede Municipal","SÃO PAULO",5021
7430,-476.219,-222.218,"Corumbataí","Sede Municipal","SÃO PAULO",4893
7433,-473.845,-221.813,"Leme","Sede Municipal","SÃO PAULO",4974
7439,-467.481,-221.913,"Espírito Santo do Pinhal","Sede Municipal","SÃO PAULO",4909
7555,-519.621,-221.072,"Marabá Paulista","Sede Municipal","SÃO PAULO",5094
7560,-514.727,-220.769,"Álvares Machado","Sede Municipal","SÃO PAULO",5119
7561,-51.393,-221.211,"Presidente Prudente","Sede Municipal","SÃO PAULO",5110
7563,-511.714,-221.466,"Martinópolis","Sede Municipal","SÃO PAULO",5107
7571,-503.074,-220.696,"Quintana","Sede Municipal","SÃO PAULO",5035
7573,-501.764,-221.075,"Pompéia","Sede Municipal","SÃO PAULO",5032
7577,-497.207,-22.079,"Álvaro de Carvalho","Sede Municipal","SÃO PAULO",5036
7580,-494.385,-221.004,"Presidente Alves","Sede Municipal","SÃO PAULO",5017
7587,-487.442,-220.734,"Bariri","Sede Municipal","SÃO PAULO",5053
7589,-485.179,-22.136,"Bocaina","Sede Municipal","SÃO PAULO",5002
7591,-483.138,-221.129,"Dourado","Sede Municipal","SÃO PAULO",5010
7593,-481.793,-220.677,"Ribeirão Bonito","Sede Municipal","SÃO PAULO",4982
7598,-476.623,-221.294,"Analândia","Sede Municipal","SÃO PAULO",4938
7600,-474.516,-22.141,"Santa Cruz da Conceição","Sede Municipal","SÃO PAULO",4987
7605,-469.739,-220.577,"Aguaí","Sede Municipal","SÃO PAULO",5001
7608,-466.849,-221.126,"Santo Antônio do Jardim","Sede Municipal","SÃO PAULO",4859
7729,-516.531,-219.751,"Santo Anastácio","Sede Municipal","SÃO PAULO",5109
7730,-515.627,-219.991,"Presidente Bernardes","Sede Municipal","SÃO PAULO",5125
7731,-514.144,-219.532,"Alfredo Marcondes","Sede Municipal","SÃO PAULO",5144
7733,-51.236,-22.012,"Caiabu","Sede Municipal","SÃO PAULO",5132
7742,-503.912,-220.043,"Herculândia","Sede Municipal","SÃO PAULO",5051
7748,-497.869,-22.009,"Júlio Mesquita","Sede Municipal","SÃO PAULO",5027
7751,-494.569,-21.999,"Pirajuí","Sede Municipal","SÃO PAULO",5022
7756,-489.117,-220.283,"Arealva","Sede Municipal","SÃO PAULO",5080
7757,-488.107,-219.859,"Itaju","Sede Municipal","SÃO PAULO",5068
7762,-48.391,-219.923,"Boa Esperança do Sul","Sede Municipal","SÃO PAULO",5005
7762,-483.346,-220.393,"Trabiju","Sede Municipal","SÃO PAULO",5005
7765,-48.004,-219.566,"Ibaté","Sede Municipal","SÃO PAULO",4969
7767,-478.864,-220.179,"São Carlos","Sede Municipal","SÃO PAULO",4971
7771,-474.261,-219.965,"Pirassununga","Sede Municipal","SÃO PAULO",5010
7778,-467.948,-219.712,"São João da Boa Vista","Sede Municipal","SÃO PAULO",4933
7898,-518.452,-218.737,"Presidente Venceslau","Sede Municipal","SÃO PAULO",5120
7899,-517.309,-218.872,"Piquerobi","Sede Municipal","SÃO PAULO",5113
7906,-510.862,-218.532,"Pracinha","Sede Municipal","SÃO PAULO",5111
7907,-509.598,-218.828,"Sagres","Sede Municipal","SÃO PAULO",5101
7909,-507.361,-219.214,"Bastos","Sede Municipal","SÃO PAULO",5075
7910,-506.889,-21.858,"Iacri","Sede Municipal","SÃO PAULO",5073
7911,-505.195,-21.934,"Tupã","Sede Municipal","SÃO PAULO",5080
7918,-49.899,-219.095,"Guaimbê","Sede Municipal","SÃO PAULO",5049
7921,-495.899,-21.895,"Guarantã","Sede Municipal","SÃO PAULO",5038
7923,-493.569,-21.9,"Balbinos","Sede Municipal","SÃO PAULO",5071
7924,-492.249,-21.888,"Reginópolis","Sede Municipal","SÃO PAULO",5078
7926,-490.249,-21.89,"Iacanga","Sede Municipal","SÃO PAULO",5095
7940,-476.185,-219.007,"Descalvado","Sede Municipal","SÃO PAULO",5007
7949,-46.718,-219.324,"Águas da Prata","Sede Municipal","SÃO PAULO",4893
8066,-521.116,-217.655,"Presidente Epitácio","Sede Municipal","SÃO PAULO",5150
8068,-519.898,-218.317,"Caiuá","Sede Municipal","SÃO PAULO",5134
8071,-51.604,-218.369,"Ribeirão dos Índios","Sede Municipal","SÃO PAULO",5117
8073,-514.836,-218.319,"Emilianópolis","Sede Municipal","SÃO PAULO",5099
8074,-513.935,-218.503,"Santo Expedito","Sede Municipal","SÃO PAULO",5101
8076,-511.829,-217.964,"Mariápolis","Sede Municipal","SÃO PAULO",5118
8078,-509.619,-21.77,"Inúbia Paulista","Sede Municipal","SÃO PAULO",5105
8079,-508.797,-217.972,"Osvaldo Cruz","Sede Municipal","SÃO PAULO",5094
8080,-507.953,-217.797,"Parapuã","Sede Municipal","SÃO PAULO",5088
8083,-504.664,-217.733,"Arco-Íris","Sede Municipal","SÃO PAULO",5088
8085,-502.399,-21.799,"Queiroz","Sede Municipal","SÃO PAULO",5080
8088,-499.289,-21.799,"Getulina","Sede Municipal","SÃO PAULO",5058
8091,-496.096,-218.036,"Cafelândia","Sede Municipal","SÃO PAULO",5057
8095,-492.809,-21.784,"Uru","Sede Municipal","SÃO PAULO",5116
8099,-488.323,-217.567,"Ibitinga","Sede Municipal","SÃO PAULO",5056
8102,-48.561,-21.778,"Nova Europa","Sede Municipal","SÃO PAULO",5032
8103,-484.961,-218.371,"Gavião Peixoto","Sede Municipal","SÃO PAULO",5020
8106,-481.784,-21.785,"Araraquara","Sede Municipal","SÃO PAULO",5009
8113,-474.874,-218.503,"Porto Ferreira","Sede Municipal","SÃO PAULO",5026
8115,-472.484,-218.239,"Santa Cruz das Palmeiras","Sede Municipal","SÃO PAULO",5001
8117,-470.856,-217.713,"Casa Branca","Sede Municipal","SÃO PAULO",5025
8119,-468.917,-218.327,"Vargem Grande do Sul","Sede Municipal","SÃO PAULO",5006
8245,-513.806,-21.676,"Flora Rica","Sede Municipal","SÃO PAULO",5103
8248,-510.219,-217.187,"Lucélia","Sede Municipal","SÃO PAULO",5125
8248,-510.741,-216.825,"Adamantina","Sede Municipal","SÃO PAULO",5125
8251,-507.243,-217.289,"Rinópolis","Sede Municipal","SÃO PAULO",5084
8255,-503.269,-21.676,"Luiziânia","Sede Municipal","SÃO PAULO",5093
8261,-49.753,-216.723,"Lins","Sede Municipal","SÃO PAULO",5078
8265,-493.584,-217.363,"Pongaí","Sede Municipal","SÃO PAULO",5138
8272,-486.903,-217.295,"Tabatinga","Sede Municipal","SÃO PAULO",5061
8277,-481.151,-217.292,"Américo Brasiliense","Sede Municipal","SÃO PAULO",5027
8278,-48.084,-21.685,"Santa Lúcia","Sede Municipal","SÃO PAULO",5016
8284,-474.784,-217.088,"Santa Rita do Passa Quatro","Sede Municipal","SÃO PAULO",5016
8286,-472.707,-217.034,"Tambaú","Sede Municipal","SÃO PAULO",5008
8289,-469.747,-217.313,"Itobi","Sede Municipal","SÃO PAULO",5068
8290,-468.211,-217.046,"São Sebastião da Grama","Sede Municipal","SÃO PAULO",5049
8291,-467.365,-216.642,"Divinolândia","Sede Municipal","SÃO PAULO",5002
8415,-513.476,-215.689,"Irapuru","Sede Municipal","SÃO PAULO",5110
8416,-512.658,-215.631,"Pacaembu","Sede Municipal","SÃO PAULO",5121
8417,-511.729,-216.132,"Flórida Paulista","Sede Municipal","SÃO PAULO",5125
8420,-508.609,-21.624,"Salmourão","Sede Municipal","SÃO PAULO",5080
8423,-504.999,-21.638,"Santópolis do Aguapeí","Sede Municipal","SÃO PAULO",5101
8423,-505.989,-21.592,"Piacatu","Sede Municipal","SÃO PAULO",5101
8424,-504.489,-21.56,"Clementina","Sede Municipal","SÃO PAULO",5101
8427,-501.639,-21.581,"Alto Alegre","Sede Municipal","SÃO PAULO",5097
8431,-497.989,-21.622,"Guaiçara","Sede Municipal","SÃO PAULO",5115
8438,-490.745,-216.218,"Borborema","Sede Municipal","SÃO PAULO",5081
8440,-488.153,-215.947,"Itápolis","Sede Municipal","SÃO PAULO",5064
8445,-483.644,-21.603,"Matão","Sede Municipal","SÃO PAULO",5053
8448,-480.732,-215.899,"Rincão","Sede Municipal","SÃO PAULO",5051
8451,-477.012,-215.511,"Luís Antônio","Sede Municipal","SÃO PAULO",5013
8460,-468.877,-215.958,"São José do Rio Pardo","Sede Municipal","SÃO PAULO",5060
8581,-517.028,-214.876,"Ouro Verde","Sede Municipal","SÃO PAULO",5118
8583,-515.355,-214.848,"Dracena","Sede Municipal","SÃO PAULO",5120
8584,-514.346,-215.108,"Junqueirópolis","Sede Municipal","SÃO PAULO",5118
8593,-505.549,-21.531,"Gabriel Monteiro","Sede Municipal","SÃO PAULO",5121
8595,-503.179,-214.995,"Braúna","Sede Municipal","SÃO PAULO",5118
8599,-499.513,-214.589,"Avanhandava","Sede Municipal","SÃO PAULO",5114
8600,-498.603,-21.536,"Promissão","Sede Municipal","SÃO PAULO",5126
8603,-49.576,-214.598,"Sabino","Sede Municipal","SÃO PAULO",5150
8606,-492.238,-214.656,"Novo Horizonte","Sede Municipal","SÃO PAULO",5107
8615,-48.391,-21.463,"Santa Ernestina","Sede Municipal","SÃO PAULO",5064
8615,-483.939,-21.516,"Dobrada","Sede Municipal","SÃO PAULO",5064
8617,-48.151,-21.508,"Motuca","Sede Municipal","SÃO PAULO",5049
8618,-48.036,-214.949,"Guatapará","Sede Municipal","SÃO PAULO",5061
8623,-475.522,-214.736,"São Simão","Sede Municipal","SÃO PAULO",5021
8625,-473.626,-21.478,"Santa Rosa de Viterbo","Sede Municipal","SÃO PAULO",5050
8628,-470.028,-214.652,"Mococa","Sede Municipal","SÃO PAULO",5032
8631,-467.452,-214.718,"Tapiratiba","Sede Municipal","SÃO PAULO",4989
8632,-466.441,-215.285,"Caconde","Sede Municipal","SÃO PAULO",4930
8750,-518.566,-213.544,"Panorama","Sede Municipal","SÃO PAULO",5117
8751,-517.549,-213.509,"Santa Mercedes","Sede Municipal","SÃO PAULO",5136
8753,-515.746,-213.865,"Tupi Paulista","Sede Municipal","SÃO PAULO",5130
8764,-504.751,-214.044,"Bilac","Sede Municipal","SÃO PAULO",5128
8766,-502.864,-213.525,"Coroados","Sede Municipal","SÃO PAULO",5137
8766,-502.109,-21.384,"Glicério","Sede Municipal","SÃO PAULO",5137
8768,-500.773,-214.152,"Penápolis","Sede Municipal","SÃO PAULO",5149
8783,-485.108,-214.053,"Taquaritinga","Sede Municipal","SÃO PAULO",5098
8786,-48.232,-213.598,"Guariba","Sede Municipal","SÃO PAULO",5078
8788,-480.683,-21.363,"Pradópolis","Sede Municipal","SÃO PAULO",5059
8921,-518.325,-213.157,"Paulicéia","Sede Municipal","SÃO PAULO",5107
8923,-516.439,-21.334,"Nova Guataporanga","Sede Municipal","SÃO PAULO",5144
8923,-51.666,-21.268,"São João do Pau d'Alho","Sede Municipal","SÃO PAULO",5144
8924,-515.683,-212.986,"Monte Castelo","Sede Municipal","SÃO PAULO",5132
8931,-508.119,-21.271,"Bento de Abreu","Sede Municipal","SÃO PAULO",5129
8932,-50.73,-21.301,"Rubiácea","Sede Municipal","SÃO PAULO",5123
8933,-506.458,-212.549,"Guararapes","Sede Municipal","SÃO PAULO",5139
8936,-503.436,-212.915,"Birigui","Sede Municipal","SÃO PAULO",5144
8940,-499.522,-212.661,"Barbosa","Sede Municipal","SÃO PAULO",5137
8945,-494.116,-212.782,"Irapuã","Sede Municipal","SÃO PAULO",5122
8945,-494.973,-213.413,"Sales","Sede Municipal","SÃO PAULO",5122
8948,-491.304,-212.592,"Marapoama","Sede Municipal","SÃO PAULO",5111
8949,-490.539,-21.318,"Itajobi","Sede Municipal","SÃO PAULO",5103
8953,-486.878,-212.665,"Fernando Prestes","Sede Municipal","SÃO PAULO",5121
8953,-48.631,-21.325,"Cândido Rodrigues","Sede Municipal","SÃO PAULO",5121
8955,-484.975,-21.266,"Monte Alto","Sede Municipal","SÃO PAULO",5100
8956,-483.256,-212.525,"Jaboticabal","Sede Municipal","SÃO PAULO",5099
8962,-477.328,-213.384,"Cravinhos","Sede Municipal","SÃO PAULO",5041
8964,-475.606,-213.079,"Serra Azul","Sede Municipal","SÃO PAULO",5056
8965,-474.308,-212.955,"Santa Cruz da Esperança","Sede Municipal","SÃO PAULO",5058
8966,-473.034,-212.754,"Cajuru","Sede Municipal","SÃO PAULO",5031
8968,-471.647,-212.806,"Cássia dos Coqueiros","Sede Municipal","SÃO PAULO",4954
9099,-510.399,-211.679,"Lavínia","Sede Municipal","SÃO PAULO",5134
9101,-508.703,-212.234,"Valparaíso","Sede Municipal","SÃO PAULO",5141
9105,-504.405,-212.081,"Araçatuba","Sede Municipal","SÃO PAULO",5159
9108,-501.849,-21.166,"Brejo Alegre","Sede Municipal","SÃO PAULO",5117
9112,-497.202,-211.654,"Ubarana","Sede Municipal","SÃO PAULO",5119
9113,-496.455,-21.233,"Adolfo","Sede Municipal","SÃO PAULO",5115
9114,-495.791,-211.841,"Mendonça","Sede Municipal","SÃO PAULO",5113
9117,-492.935,-212.037,"Urupês","Sede Municipal","SÃO PAULO",5126
9118,-491.119,-21.166,"Elisiário","Sede Municipal","SÃO PAULO",5116
9120,-48.909,-211.858,"Pindorama","Sede Municipal","SÃO PAULO",5089
9121,-488.067,-212.431,"Santa Adélia","Sede Municipal","SÃO PAULO",5109
9122,-487.908,-211.876,"Ariranha","Sede Municipal","SÃO PAULO",5119
9123,-48.629,-21.171,"Vista Alegre do Alto","Sede Municipal","SÃO PAULO",5131
9128,-48.164,-21.194,"Barrinha","Sede Municipal","SÃO PAULO",5106
9130,-47.976,-212.329,"Dumont","Sede Municipal","SÃO PAULO",5098
9131,-478.103,-211.704,"Ribeirão Preto","Sede Municipal","SÃO PAULO",5078
9134,-475.956,-212.048,"Serrana","Sede Municipal","SÃO PAULO",5051
9266,-51.491,-211.031,"Nova Independência","Sede Municipal","SÃO PAULO",5143
9269,-511.039,-211.318,"Mirandópolis","Sede Municipal","SÃO PAULO",5153
9279,-501.479,-210.665,"Buritama","Sede Municipal","SÃO PAULO",5109
9280,-500.509,-21.052,"Zacarias","Sede Municipal","SÃO PAULO",5129
9284,-496.896,-210.555,"José Bonifácio","Sede Municipal","SÃO PAULO",5125
9288,-492.452,-210.835,"Ibirá","Sede Municipal","SÃO PAULO",5130
9290,-49.062,-210.523,"Catiguá","Sede Municipal","SÃO PAULO",5107
9291,-489.774,-211.318,"Catanduva","Sede Municipal","SÃO PAULO",5110
9292,-488.041,-210.858,"Palmares Paulista","Sede Municipal","SÃO PAULO",5128
9294,-486.611,-210.891,"Pirangi","Sede Municipal","SÃO PAULO",5132
9295,-485.116,-211.436,"Taiaçu","Sede Municipal","SÃO PAULO",5134
9296,-48.413,-210.742,"Taquaral","Sede Municipal","SÃO PAULO",5133
9296,-48.452,-21.124,"Taiúva","Sede Municipal","SÃO PAULO",5133
9301,-479.879,-211.321,"Sertãozinho","Sede Municipal","SÃO PAULO",5123
9309,-471.468,-210.869,"Santo Antônio da Alegria","Sede Municipal","SÃO PAULO",5012
9439,-512.092,-210.333,"Guaraçaí","Sede Municipal","SÃO PAULO",5160
9439,-512.778,-209.913,"Murutinga do Sul","Sede Municipal","SÃO PAULO",5160
9449,-502.267,-209.665,"Lourdes","Sede Municipal","SÃO PAULO",5135
9452,-499.289,-21.034,"Planalto","Sede Municipal","SÃO PAULO",5141
9456,-494.991,-210.161,"Nova Aliança","Sede Municipal","SÃO PAULO",5127
9458,-493.769,-21.043,"Potirendaba","Sede Municipal","SÃO PAULO",5122
9460,-491.749,-20.953,"Uchoa","Sede Municipal","SÃO PAULO",5123
9461,-490.311,-209.606,"Tabapuã","Sede Municipal","SÃO PAULO",5130
9462,-489.189,-20.992,"Novais","Sede Municipal","SÃO PAULO",5131
9463,-488.329,-209.801,"Embaúba","Sede Municipal","SÃO PAULO",5132
9464,-487.765,-210.164,"Paraíso","Sede Municipal","SÃO PAULO",5132
9469,-482.214,-210.137,"Pitangueiras","Sede Municipal","SÃO PAULO",5142
9471,-480.427,-21.022,"Pontal","Sede Municipal","SÃO PAULO",5158
9474,-47.761,-210.181,"Jardinópolis","Sede Municipal","SÃO PAULO",5094
9475,-476.576,-20.985,"Brodowski","Sede Municipal","SÃO PAULO",5050
9478,-473.716,-210.218,"Altinópolis","Sede Municipal","SÃO PAULO",5034
9609,-514.888,-208.694,"Castilho","Sede Municipal","SÃO PAULO",5169
9610,-51.379,-208.952,"Andradina","Sede Municipal","SÃO PAULO",5172
9619,-504.959,-20.937,"Santo Antônio do Aracanguá","Sede Municipal","SÃO PAULO",5149
9621,-502.621,-208.564,"Nova Luzitânia","Sede Municipal","SÃO PAULO",5147
9622,-501.075,-209.498,"Turiúba","Sede Municipal","SÃO PAULO",5153
9625,-498.969,-20.887,"União Paulista","Sede Municipal","SÃO PAULO",5144
9626,-497.779,-20.913,"Nipoã","Sede Municipal","SÃO PAULO",5147
9628,-495.801,-208.809,"Jaci","Sede Municipal","SÃO PAULO",5141
9629,-494.449,-20.918,"Bady Bassitt","Sede Municipal","SÃO PAULO",5121
9631,-492.679,-20.903,"Cedral","Sede Municipal","SÃO PAULO",5134
9635,-488.067,-208.778,"Cajobi","Sede Municipal","SÃO PAULO",5146
9637,-486.391,-20.907,"Monte Azul Paulista","Sede Municipal","SÃO PAULO",5156
9639,-484.795,-209.495,"Bebedouro","Sede Municipal","SÃO PAULO",5136
9641,-482.934,-208.738,"Viradouro","Sede Municipal","SÃO PAULO",5163
9648,-475.925,-208.933,"Batatais","Sede Municipal","SÃO PAULO",5073
9793,-503.429,-20.763,"Nova Castilho","Sede Municipal","SÃO PAULO",5165
9795,-501.869,-20.799,"Gastão Vidigal","Sede Municipal","SÃO PAULO",5161
9796,-500.919,-20.85,"Monções","Sede Municipal","SÃO PAULO",5149
9797,-499.639,-20.806,"Macaubal","Sede Municipal","SÃO PAULO",5151
